Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_57,VGND,li1,32.4300,43.5200,0.000049
FILLER_11_31,VGND,li1,20.2400,43.5200,0.000034
FILLER_11_28,VGND,li1,19.0900,43.5200,0.000035
FILLER_10_123,VGND,li1,62.7900,38.0800,0.000015
FILLER_10_120,VGND,li1,61.4100,38.0800,0.000015
FILLER_10_94,VGND,li1,48.9900,38.0800,0.000014
FILLER_10_91,VGND,li1,48.0700,38.0800,0.000013
FILLER_10_88,VGND,li1,46.6900,38.0800,0.000013
FILLER_10_85,VGND,li1,45.3100,38.0800,0.000013
FILLER_10_82,VGND,li1,43.7000,38.0800,0.000013
FILLER_10_79,VGND,li1,42.5500,38.0800,0.000012
FILLER_10_76,VGND,li1,41.1700,38.0800,0.000011
FILLER_10_73,VGND,li1,39.7900,38.0800,0.000011
FILLER_10_70,VGND,li1,38.4100,38.0800,0.000011
FILLER_10_67,VGND,li1,37.0300,38.0800,0.000010
FILLER_10_64,VGND,li1,35.6500,38.0800,0.000010
FILLER_10_61,VGND,li1,34.2700,38.0800,0.000009
FILLER_10_58,VGND,li1,32.8900,38.0800,0.000009
FILLER_10_55,VGND,li1,31.5100,38.0800,0.000008
FILLER_10_52,VGND,li1,30.1300,38.0800,0.000008
FILLER_10_32,VGND,li1,20.4700,38.0800,0.000006
FILLER_10_29,VGND,li1,19.5500,38.0800,0.000006
FILLER_10_27,VGND,li1,18.1700,38.0800,0.000006
FILLER_10_24,VGND,li1,17.2500,38.0800,0.000006
FILLER_10_14,VGND,li1,12.4200,38.0800,0.000006
FILLER_10_11,VGND,li1,11.2700,38.0800,0.000006
FILLER_9_109,VGND,li1,56.3500,38.0800,0.000015
FILLER_9_100,VGND,li1,51.9800,38.0800,0.000015
FILLER_9_97,VGND,li1,50.8300,38.0800,0.000015
FILLER_9_94,VGND,li1,49.4500,38.0800,0.000014
FILLER_9_80,VGND,li1,42.5500,38.0800,0.000012
FILLER_9_77,VGND,li1,41.6300,38.0800,0.000012
FILLER_9_74,VGND,li1,40.2500,38.0800,0.000011
FILLER_9_71,VGND,li1,38.8700,38.0800,0.000011
FILLER_9_68,VGND,li1,37.4900,38.0800,0.000011
FILLER_9_65,VGND,li1,36.1100,38.0800,0.000010
FILLER_9_36,VGND,li1,22.7700,38.0800,0.000006
FILLER_9_14,VGND,li1,12.1900,38.0800,0.000006
FILLER_9_11,VGND,li1,11.2700,38.0800,0.000006
FILLER_8_102,VGND,li1,53.1300,32.6400,0.000043
FILLER_8_99,VGND,li1,51.7500,32.6400,0.000042
FILLER_8_96,VGND,li1,50.3700,32.6400,0.000042
FILLER_8_93,VGND,li1,48.9900,32.6400,0.000041
FILLER_8_83,VGND,li1,43.9300,32.6400,0.000038
FILLER_8_68,VGND,li1,37.4900,32.6400,0.000030
FILLER_8_65,VGND,li1,36.1100,32.6400,0.000030
FILLER_8_62,VGND,li1,34.7300,32.6400,0.000027
FILLER_8_59,VGND,li1,33.3500,32.6400,0.000027
FILLER_8_56,VGND,li1,31.9700,32.6400,0.000023
FILLER_8_53,VGND,li1,30.5900,32.6400,0.000023
FILLER_8_50,VGND,li1,29.2100,32.6400,0.000021
FILLER_8_42,VGND,li1,25.0700,32.6400,0.000016
FILLER_8_39,VGND,li1,24.1500,32.6400,0.000016
FILLER_8_32,VGND,li1,20.7000,32.6400,0.000017
FILLER_8_29,VGND,li1,19.5500,32.6400,0.000017
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000018
FILLER_8_24,VGND,li1,17.2500,32.6400,0.000018
FILLER_8_6,VGND,li1,8.5100,32.6400,0.000019
FILLER_8_3,VGND,li1,7.5900,32.6400,0.000019
FILLER_7_132,VGND,li1,66.7000,32.6400,0.000046
FILLER_7_121,VGND,li1,61.8700,32.6400,0.000046
FILLER_7_92,VGND,li1,48.5300,32.6400,0.000041
FILLER_7_57,VGND,li1,31.9700,32.6400,0.000023
FILLER_7_55,VGND,li1,31.0500,32.6400,0.000023
FILLER_7_52,VGND,li1,30.1300,32.6400,0.000021
FILLER_7_49,VGND,li1,28.7500,32.6400,0.000021
FILLER_7_46,VGND,li1,27.3700,32.6400,0.000018
FILLER_7_43,VGND,li1,25.9900,32.6400,0.000018
FILLER_7_40,VGND,li1,24.6100,32.6400,0.000016
FILLER_7_37,VGND,li1,23.2300,32.6400,0.000016
FILLER_7_34,VGND,li1,21.8500,32.6400,0.000016
FILLER_7_31,VGND,li1,20.4700,32.6400,0.000017
FILLER_7_14,VGND,li1,12.4200,32.6400,0.000019
FILLER_7_11,VGND,li1,11.2700,32.6400,0.000019
FILLER_6_121,VGND,li1,61.6400,27.2000,0.000096
FILLER_6_110,VGND,li1,56.8100,27.2000,0.000096
FILLER_6_107,VGND,li1,55.4300,27.2000,0.000096
FILLER_6_85,VGND,li1,45.0800,27.2000,0.000085
FILLER_6_81,VGND,li1,43.4700,27.2000,0.000085
FILLER_6_64,VGND,li1,35.4200,27.2000,0.000066
FILLER_6_61,VGND,li1,34.2700,27.2000,0.000066
FILLER_6_58,VGND,li1,32.8900,27.2000,0.000062
FILLER_6_55,VGND,li1,31.5100,27.2000,0.000058
FILLER_6_52,VGND,li1,30.1300,27.2000,0.000054
FILLER_6_29,VGND,li1,19.5500,27.2000,0.000044
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000044
FILLER_5_120,VGND,li1,61.4100,27.2000,0.000096
FILLER_5_113,VGND,li1,57.7300,27.2000,0.000096
FILLER_5_102,VGND,li1,53.1300,27.2000,0.000096
FILLER_5_99,VGND,li1,51.7500,27.2000,0.000096
FILLER_5_96,VGND,li1,50.3700,27.2000,0.000096
FILLER_5_93,VGND,li1,48.9900,27.2000,0.000096
FILLER_5_84,VGND,li1,44.8500,27.2000,0.000085
FILLER_5_63,VGND,li1,34.7300,27.2000,0.000066
FILLER_5_60,VGND,li1,33.8100,27.2000,0.000062
FILLER_5_57,VGND,li1,32.4300,27.2000,0.000062
FILLER_5_53,VGND,li1,30.5900,27.2000,0.000058
FILLER_5_11,VGND,li1,10.8100,27.2000,0.000045
FILLER_4_126,VGND,li1,63.9400,21.7600,0.000001
FILLER_4_123,VGND,li1,62.7900,21.7600,0.000001
FILLER_4_120,VGND,li1,61.4100,21.7600,0.000001
FILLER_4_117,VGND,li1,60.0300,21.7600,0.000001
FILLER_4_94,VGND,li1,49.2200,21.7600,0.000001
FILLER_4_91,VGND,li1,48.0700,21.7600,0.000001
FILLER_4_88,VGND,li1,46.6900,21.7600,0.000001
FILLER_4_85,VGND,li1,45.3100,21.7600,0.000001
FILLER_4_83,VGND,li1,43.9300,21.7600,0.000001
